Brand,total_products,avg_rating,total_reviews,avg_reviews,avg_price,max_price,min_price,per,avg_rating_nor,avg_reviews_nor,avg_price_nor,total_productst_nor
awenia,7,4.914,108,15.429,17.11,38.63,11.62,0.00028514399771884804,0.9146088662900189,-0.3088913354123392,-0.3770112977075958,-0.12472569116127075
ayeabuy,4,4.825,80,20.0,12.32,12.38,12.26,0.00016293942726791315,0.5950691564299759,-0.27008206899447923,-0.5248008041699086,-0.20136392193529237
ayeebooy,2,4.25,237,118.5,19.565,20.1,19.03,8.146971363395658e-05,-1.469372789295033,0.5662147461792705,-0.30126531892576314,-0.25245607578464013
aypow,1,4.9,15,15.0,9.62,9.62,9.62,4.073485681697829e-05,0.8643441928288906,-0.3125336839779183,-0.6081059539503354,-0.278002152709314
azengear,5,4.86,83,16.6,11.544,15.68,0.0,0.00020367428408489145,0.720730840082803,-0.2989491671832178,-0.5487433212919868,-0.1758178450106185
azornic,3,5.0,26,8.667,20.35,22.21,18.3,0.00012220457045093486,1.2233775746941082,-0.3663028995159422,-0.2770451179710835,-0.22690999885996624
b&c,5,4.3,265,53.0,22.854,32.85,19.69,0.00020367428408489145,-1.2898560983624243,0.010098589896218644,-0.19978730498953215,-0.1758178450106185
b.bang&brsp,2,4.95,19,9.5,22.87,23.2,22.54,8.146971363395658e-05,1.0438608837614995,-0.3592304604597013,-0.19929364484268514,-0.25245607578464013
ba_zha_skirts,1,4.9,8,8.0,2.62,2.62,2.62,4.073485681697829e-05,0.8643441928288906,-0.371965944954733,-0.8240822681958865,-0.278002152709314
back_from_bali,1,4.8,14,14.0,32.04,32.04,32.04,4.073485681697829e-05,0.5053108109636699,-0.32102400697460615,0.08363532681898671,-0.278002152709314
bafully,3,4.433,89,29.667,17.167,17.45,16.86,0.00012220457045093486,-0.8123417004816832,-0.18800611658549812,-0.37525263343445336,-0.22690999885996624
balai,1,3.8,64,64.0,13.71,13.71,13.71,4.073485681697829e-05,-3.0850230076885183,0.1034921428597846,-0.4819140789125777,-0.278002152709314
baleaf,22,4.536,5346,243.0,24.872,64.36,0.0,0.0008961668499735223,-0.44253731716050865,1.6232599592669035,-0.13752441896845757,0.25846546270883736
balega,24,4.771,583,24.292,20.818,62.75,12.82,0.0009776365636074789,0.40119113022275676,-0.23364160269269513,-0.26260555867580954,0.3095576165581851
baleno,1,4.6,15,15.0,55.93,55.93,55.93,4.073485681697829e-05,-0.21275595276676842,-0.3125336839779183,0.8207316335798746,-0.278002152709314
bamans,3,4.667,110,36.667,28.66,32.86,26.22,0.00012220457045093486,0.027796413082928826,-0.12857385560868342,-0.02065037920243649,-0.22690999885996624
bao_core,1,5.0,11,11.0,0.0,0.0,0.0,4.073485681697829e-05,1.2233775746941082,-0.34649497596466955,-0.9049191172420784,-0.278002152709314
baomosi,7,4.3,976,139.429,90.687,388.54,0.0,0.00028514399771884804,-1.2898560983624243,0.7439087161769498,1.8931157413273916,-0.12472569116127075
barbie,1,4.5,16,16.0,34.54,34.54,34.54,4.073485681697829e-05,-0.571789334631986,-0.30404336098123047,0.16076972476382637,-0.278002152709314
barcelona_f.c.,4,4.6,88,22.0,18.84,19.12,18.38,0.00016293942726791315,-0.21275595276676842,-0.2531014230011036,-0.3236342943297667,-0.20136392193529237
barfly_fashion,3,4.733,31,10.333,10.993,12.75,10.06,0.00012220457045093486,0.2647584451139727,-0.35215802140346036,-0.5657437425990295,-0.22690999885996624
barley,1,4.5,100,100.0,14.43,14.43,14.43,4.073485681697829e-05,-0.571789334631986,0.4091437707405459,-0.4596993723044639,-0.278002152709314
bartolucci,12,4.9,300,25.0,0.835,10.02,0.0,0.0004888182818037394,0.8643441928288906,-0.22763045401104015,-0.8791562283285019,0.0030046934620986156
barts,4,4.875,177,44.25,32.372,42.11,23.48,0.00016293942726791315,0.7745858473625847,-0.06419173632479973,0.09387877486606144,-0.20136392193529237
base_camp,1,4.5,31,31.0,16.96,16.96,16.96,4.073485681697829e-05,-0.571789334631986,-0.17668851603091326,-0.38163936158428613,-0.278002152709314
bay_ecom_uk,6,4.45,316,52.667,14.21,17.11,10.75,0.0002444091409018697,-0.7513060255645948,0.007271312338321617,-0.46648719932360977,-0.1502717680859446
bbonlinedress,3,4.3,151,50.333,15.083,15.75,13.76,0.00012220457045093486,-1.2898560983624243,-0.01254510153594777,-0.43955186756127174,-0.22690999885996624
be_jealous,1,4.3,41,41.0,5.19,5.19,5.19,4.073485681697829e-05,-1.2898560983624243,-0.09178528606403513,-0.7447881071085912,-0.278002152709314
bea_cool,4,4.55,142,35.5,20.292,21.21,19.39,0.00016293942726791315,-0.3922726436993772,-0.1384820625458181,-0.2788346360034038,-0.20136392193529237
beach_wear,26,4.658,626,24.077,20.742,25.18,0.0,0.0010591062772414355,-0.004516591284938906,-0.235467022136983,-0.26495044437333265,0.3606497704075328
beauty_dream,9,4.5,215,23.889,17.96,18.53,17.33,0.0003666137113528046,-0.571789334631986,-0.23706320286036034,-0.35078560240635026,-0.073633537311923
bedee,3,4.333,222,74.0,37.433,43.31,33.1,0.00012220457045093486,-1.1713750823469007,0.18839537282666274,0.25002965006559486,-0.22690999885996624
beechfield,25,4.44,4174,166.96,2.501,7.05,0.0,0.0010183714204244573,-0.7872093637511158,0.9776557985987621,-0.8277538655380607,0.33510369348285896
beeway,5,4.24,538,107.6,8.252,8.99,7.59,0.00020367428408489145,-1.5052761274815543,0.47367022551537324,-0.6503138965057517,-0.1758178450106185
begleri,1,4.3,25,25.0,54.98,54.98,54.98,4.073485681697829e-05,-1.2898560983624243,-0.22763045401104015,0.7914205623608355,-0.278002152709314
beking,1,4.8,16,16.0,16.16,16.16,16.16,4.073485681697829e-05,0.5053108109636699,-0.30404336098123047,-0.4063223689266348,-0.278002152709314
belloo,1,4.0,172,172.0,41.37,41.37,41.37,4.073485681697829e-05,-2.36695624395808,1.0204470265020686,0.37150089994912827,-0.278002152709314
bememo,4,4.575,62,15.5,16.46,26.87,12.59,0.00016293942726791315,-0.3025142982330712,-0.3082885224795744,-0.39706624117325406,-0.20136392193529237
ben_nevis_muddies,1,4.5,183,183.0,90.4,90.4,90.4,4.073485681697829e-05,-0.571789334631986,1.1138405794656345,1.8842607124433242,-0.278002152709314
bequemer_laden,2,4.9,18,9.0,21.115,30.6,11.63,8.146971363395658e-05,0.8643441928288906,-0.36347562195804517,-0.25344199219996266,-0.25245607578464013
berghaus,226,4.752,11442,50.628,120.862,272.52,0.0,0.009206077640637094,0.3329747876683647,-0.01004045625192485,2.824127924521606,5.469865155342307
berlei,14,4.921,135,9.643,27.715,34.14,14.39,0.0005702879954376961,0.9397412030205863,-0.3580163442711749,-0.049807181625585895,0.054096847311446365
beroy,2,5.0,12,6.0,33.55,33.6,33.5,8.146971363395658e-05,1.2233775746941082,-0.38894659094810863,0.13022450317766981,-0.25245607578464013
besilay,3,4.5,134,44.667,15.937,16.22,15.66,0.00012220457045093486,-0.571789334631986,-0.0606512716351809,-0.41320275722331457,-0.22690999885996624
betsey_johnson,1,5.0,1,1.0,32.99,32.99,32.99,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,0.11294639803802586,-0.278002152709314
bettydom,38,4.361,3100,81.579,19.029,22.32,15.29,0.001547924559045175,-1.070845735424641,0.25274353081855966,-0.3178029338451368,0.6672026935036193
beyond_yoga,3,5.0,5,1.667,92.643,99.0,81.93,0.00012220457045093486,1.2233775746941082,-0.42573516049275695,1.9534656942794342,-0.22690999885996624
bezzee_pro,6,4.45,827,137.833,14.968,17.86,12.84,0.0002444091409018697,-0.7513060255645948,0.730358160674236,-0.4431000498667344,-0.1502717680859446
bfull,6,4.75,178,29.667,26.507,31.89,21.83,0.0002444091409018697,0.3257941200310611,-0.18800611658549812,-0.08707852271253237,-0.1502717680859446
bfustyle,1,4.0,28,28.0,22.97,22.97,22.97,4.073485681697829e-05,-2.36695624395808,-0.20215948502097672,-0.1962082689248916,-0.278002152709314
bicycle,1,4.5,83,83.0,15.41,15.41,15.41,4.073485681697829e-05,-0.571789334631986,0.26480827979685306,-0.4294626883100867,-0.278002152709314
billabong,1,5.0,1,1.0,44.95,44.95,44.95,4.073485681697829e-05,1.2233775746941082,-0.4313982059315477,0.48195735780613885,-0.278002152709314
bingrong,2,5.0,20,10.0,36.215,36.53,35.9,8.146971363395658e-05,1.2233775746941082,-0.3549852989613574,0.21244977138686907,-0.25245607578464013
bionix___professional_support,4,4.525,310,77.5,9.885,10.26,8.85,0.00016293942726791315,-0.48203098916568,0.2181115033150701,-0.5999297077681823,-0.20136392193529237
biosox,6,4.867,68,11.333,15.305,20.44,12.66,0.0002444091409018697,0.7458631768133671,-0.3436676984067725,-0.43270233302377,-0.1502717680859446
bisley,3,4.6,82,27.333,19.23,19.84,18.73,0.00012220457045093486,-0.21275595276676842,-0.2078225304597675,-0.3116013282503717,-0.22690999885996624
bison,8,4.638,1017,127.125,32.306,32.79,31.89,0.0003258788545358263,-0.07632326765798433,0.6394437820257028,0.09184242676031759,-0.09917961423659688
bjorn_daehlie,3,5.0,5,1.667,125.0,200.0,55.0,0.00012220457045093486,1.2233775746941082,-0.42573516049275695,2.951800779999905,-0.22690999885996624
björn_borg,5,4.78,72,14.4,33.106,43.78,27.58,0.00020367428408489145,0.4335041345906277,-0.317627877775931,0.11652543410266641,-0.1758178450106185
bknees,1,4.8,16,16.0,17.07,17.07,17.07,4.073485681697829e-05,0.5053108109636699,-0.30404336098123047,-0.37824544807471316,-0.278002152709314
black_crystal___outdoor_equipment__,1,4.4,75,75.0,67.93,67.93,67.93,4.073485681697829e-05,-0.9308227164972035,0.19688569582335055,1.1909767437151053,-0.278002152709314
black_diamond,28,4.754,417,14.893,96.993,398.73,21.83,0.0011405759908753922,0.3401554553056683,-0.3134421485385639,2.087679546703455,0.4117419242568806
blackace,3,5.0,53,17.667,8.633,10.29,7.79,0.00012220457045093486,1.2233775746941082,-0.2898899925457519,-0.6385586142589581,-0.22690999885996624
blencot,6,4.633,312,52.0,29.777,37.44,23.91,0.0002444091409018697,-0.09427493675124489,0.0016082668995308306,0.013813269799317898,-0.1502717680859446
blend,23,4.691,746,32.435,41.72,73.7,30.96,0.0009369017067905007,0.11396442473058142,-0.16450490253066624,0.38229971566140586,0.2840115396335112
blitz,1,4.4,65,65.0,18.53,18.53,18.53,4.073485681697829e-05,-0.9308227164972035,0.11198246585647242,-0.3331989596749268,-0.278002152709314
blivener,6,4.633,78,13.0,18.715,20.59,17.21,0.0002444091409018697,-0.09427493675124489,-0.32951432997129393,-0.3274910142270087,-0.1502717680859446
blom,11,4.8,692,62.909,17.291,20.32,13.31,0.00044808342498676117,0.5053108109636699,0.09422920047039819,-0.37142676729638935,-0.022541383462575258
blooming_jelly,42,4.733,1289,30.69,19.975,27.33,6.58,0.001710863986313088,0.2647584451139727,-0.17932051615988648,-0.2886152776628095,0.7693870012023148
blu_apparel,1,4.8,9,9.0,17.22,17.22,17.22,4.073485681697829e-05,0.5053108109636699,-0.36347562195804517,-0.3736173841980229,-0.278002152709314
bluebell_retail,1,4.2,142,142.0,20.04,20.04,20.04,4.073485681697829e-05,-1.648889480227642,0.7657373366014342,-0.2866097833162437,-0.278002152709314
blueseventy,1,4.7,10,10.0,0.0,0.0,0.0,4.073485681697829e-05,0.14627742909845234,-0.3549852989613574,-0.9049191172420784,-0.278002152709314
bmeigo,2,4.5,63,31.5,13.645,13.79,13.5,8.146971363395658e-05,-0.571789334631986,-0.17244335453256937,-0.48391957325914353,-0.25245607578464013
bmjl,5,4.84,187,37.4,16.9,21.95,13.79,0.00020367428408489145,0.6489241637097576,-0.12235044885211127,-0.3834905871349623,-0.1758178450106185
bn3th,1,5.0,12,12.0,30.0,30.0,30.0,4.073485681697829e-05,1.2233775746941082,-0.33800465296798177,0.020693658095997564,-0.278002152709314
bobby_jones,6,5.0,60,10.0,27.05,27.49,26.41,0.0002444091409018697,1.2233775746941082,-0.3549852989613574,-0.07032493147891322,-0.1502717680859446
bohn_swimwear,7,4.529,335,47.857,21.869,34.17,10.35,0.00028514399771884804,-0.46766965389107285,-0.03356714127574679,-0.23017825777979897,-0.12472569116127075
boildeg,2,4.85,26,13.0,13.95,13.99,13.91,8.146971363395658e-05,0.6848275018962787,-0.32951432997129393,-0.47450917670987314,-0.25245607578464013
bolf,1,4.6,22,22.0,35.5,35.5,35.5,4.073485681697829e-05,-0.21275595276676842,-0.2531014230011036,0.19038933357464483,-0.278002152709314
boli_&_berg,8,4.625,187,23.375,10.059,10.2,9.93,0.0003258788545358263,-0.12299760730046243,-0.24142722888065785,-0.5945611536712215,-0.09917961423659688
bollé,5,4.42,417,83.4,41.0,63.04,0.0,0.00020367428408489145,-0.8590160401241613,0.2682044089955283,0.3600850090532921,-0.1758178450106185
bomeon,1,4.9,30,30.0,17.98,17.98,17.98,4.073485681697829e-05,0.8643441928288906,-0.1851788390276011,-0.3501685272227915,-0.278002152709314
bonjour,3,4.133,404,134.667,12.617,12.79,12.27,0.00012220457045093486,-1.889441846077339,0.7034777980667224,-0.5156372376940616,-0.22690999885996624
booband,1,4.3,183,183.0,35.8,35.8,35.8,4.073485681697829e-05,-1.2898560983624243,1.1138405794656345,0.1996454613280255,-0.278002152709314
boodun,2,4.5,82,41.0,12.36,12.47,12.25,8.146971363395658e-05,-0.571789334631986,-0.09178528606403513,-0.5235666538027911,-0.25245607578464013
boody,6,4.383,196,32.667,18.157,18.38,18.07,0.0002444091409018697,-0.991858391414292,-0.16253514759543466,-0.3447074118482969,-0.1502717680859446
boody_eco_wear,3,4.333,4,1.333,10.397,13.73,8.73,0.00012220457045093486,-1.1713750823469007,-0.4285709283736507,-0.5841325830690791,-0.22690999885996624
boolavard,7,4.3,423,60.429,5.473,13.06,1.75,0.00028514399771884804,-1.2898560983624243,0.07317319943861243,-0.7360564932612355,-0.12472569116127075
boolavard_tm,4,4.325,441,110.25,1.355,1.82,0.0,0.00016293942726791315,-1.2000977528961183,0.496169581456596,-0.8631122735559753,-0.20136392193529237
boss,17,4.747,1056,62.118,52.536,64.7,46.78,0.0006924925658886309,0.3150231185751042,0.08751335498001815,0.7160139749299603,0.13073507808546797
botack,3,4.867,35,11.667,14.97,15.51,14.45,0.00012220457045093486,0.7458631768133671,-0.3408319305258788,-0.44303834234837847,-0.22690999885996624
boux_avenue,9,4.889,192,21.333,6.389,6.59,6.21,0.0003666137113528046,0.8248505208237161,-0.25876446843989437,-0.7077944498542462,-0.073633537311923
bow_and_arrow,14,4.621,249,17.786,38.101,41.97,36.09,0.0005702879954376961,-0.1373589425750696,-0.288879644109146,0.270639961196456,0.054096847311446365
boxianer,8,4.925,137,17.125,11.871,12.8,10.85,0.0003258788545358263,0.9541025382951934,-0.2944917476099567,-0.5386541420408018,-0.09917961423659688
boxére,4,4.8,155,38.75,19.315,19.39,19.29,0.00016293942726791315,0.5053108109636699,-0.11088851280658271,-0.3089787587202471,-0.20136392193529237
bramble,2,4.75,104,52.0,24.465,29.54,19.39,8.146971363395658e-05,0.3257941200310611,0.0016082668995308306,-0.15008189895387747,-0.25245607578464013
brandit,22,4.418,2853,129.682,69.043,99.81,46.12,0.0008961668499735223,-0.8661967077614648,0.6611535379282335,1.2253169776801478,0.25846546270883736
brass_monkeys,22,4.914,396,18.0,53.761,70.42,0.0,0.0008961668499735223,0.9146088662900189,-0.28706271498785485,0.7538098299229318,0.25846546270883736
brave_soul,4,4.4,899,224.75,29.108,31.04,25.41,0.00016293942726791315,-0.9308227164972035,1.4683115645773508,-0.006827895090721212,-0.20136392193529237
bridesmay,7,4.543,219,31.286,16.381,17.23,14.79,0.00028514399771884804,-0.41740498042994134,-0.17426028365386054,-0.399503688148311,-0.12472569116127075
bridge_&_burn,2,5.0,2,1.0,95.915,128.0,63.83,8.146971363395658e-05,1.2233775746941082,-0.4313982059315477,2.0544191943096406,-0.25245607578464013
bridgedale,68,4.593,8117,119.368,32.287,71.09,0.0,0.0027699702635545238,-0.23788828949733257,0.5735843465403955,0.09125620533593685,1.4335850012438356
brisk_bike,5,4.38,845,169.0,24.698,28.99,8.85,0.00020367428408489145,-1.002629392870249,0.9949760575120051,-0.1428929730654184,-0.1758178450106185
british_and_irish_lions,11,4.655,686,62.364,68.405,78.85,60.58,0.00044808342498676117,-0.015287592740895879,0.08960197443720332,1.2056322793246246,-0.022541383462575258
britwear,1,5.0,6,6.0,6.45,6.45,6.45,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,-0.7059123705443922,-0.278002152709314
brody_&_co.,14,4.607,214,15.286,13.626,14.58,13.35,0.0005702879954376961,-0.18762361603620106,-0.31010545160086556,-0.48450579468352434,0.054096847311446365
broki,1,3.8,233,233.0,26.08,26.08,26.08,4.073485681697829e-05,-3.0850230076885183,1.5383567293000253,-0.10025307788151108,-0.278002152709314
brokig,10,4.8,196,19.6,25.115,29.81,21.7,0.0004073485681697829,0.5053108109636699,-0.27347819819315433,-0.1300269554882192,-0.048087460387249134
brooks,35,4.534,321,9.171,45.037,181.73,16.83,0.00142571998859424,-0.4497179847978123,-0.3620237767256116,0.48464163485461914,0.5905644627295977
brotou,1,4.9,14,14.0,16.8,16.8,16.8,4.073485681697829e-05,0.8643441928288906,-0.32102400697460615,-0.3865759630527559,-0.278002152709314
brovollous,1,5.0,6,6.0,23.01,23.01,23.01,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,-0.1949741185577741,-0.278002152709314
browning,2,4.8,28,14.0,26.7,26.97,26.43,8.146971363395658e-05,0.5053108109636699,-0.32102400697460615,-0.08112374719119082,-0.25245607578464013
bruntwood,53,4.447,6301,118.887,17.138,19.18,11.48,0.0021589474112998492,-0.7620770270205517,0.5695005011789886,-0.3761473924506135,1.0503938473737273
bslingerie,1,4.4,31,31.0,22.99,22.99,22.99,4.073485681697829e-05,-0.9308227164972035,-0.17668851603091326,-0.1955911937413329,-0.278002152709314
bsoffice,6,5.0,619,103.167,13.55,14.01,11.58,0.0002444091409018697,1.2233775746941082,0.4360326236710562,-0.4868506803810474,-0.1502717680859446
btr,1,4.5,57,57.0,52.3,52.3,52.3,4.073485681697829e-05,-0.571789334631986,0.0440598818829699,0.7087324877639674,-0.278002152709314
budermmy,1,5.0,8,8.0,7.48,7.48,7.48,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.6741329985911182,-0.278002152709314
buff,86,4.631,7574,88.07,29.542,84.23,0.0,0.003503197686260133,-0.10145560438854848,0.30785421739006025,0.006562636392502987,1.893414385887965
buffalo,1,4.9,60,60.0,203.29,203.29,203.29,4.073485681697829e-05,0.8643441928288906,0.06953085087303335,5.367341586040504,-0.278002152709314
buoceans,7,4.814,244,34.857,19.474,21.7,16.78,0.00028514399771884804,0.5555754844248014,-0.14394134023268837,-0.30407301101095535,-0.12472569116127075
burfly,1,4.2,18,18.0,11.51,11.51,11.51,4.073485681697829e-05,-1.648889480227642,-0.28706271498785485,-0.5497923491040365,-0.278002152709314
burton,28,4.7,98,3.5,177.344,749.0,37.93,0.0011405759908753922,0.14627742909845234,-0.41017239843982817,4.566809950409779,0.4117419242568806
buykud,5,4.76,94,18.8,19.71,22.31,15.64,0.00020367428408489145,0.36169745821758226,-0.28027045659050465,-0.2967915238449625,-0.1758178450106185
bwbike,2,4.95,20,10.0,28.49,28.79,28.19,8.146971363395658e-05,1.0438608837614995,-0.3549852989613574,-0.025895518262685643,-0.25245607578464013
bxt,2,4.85,28,14.0,12.255,14.2,10.31,8.146971363395658e-05,0.6848275018962787,-0.32102400697460615,-0.5268062985164744,-0.25245607578464013
c._c.,1,4.7,31,31.0,42.24,42.24,42.24,4.073485681697829e-05,0.14627742909845234,-0.17668851603091326,0.39834367043393265,-0.278002152709314
caidienu,7,4.643,125,17.857,19.904,21.98,13.12,0.00028514399771884804,-0.05837159856472377,-0.2882768311763812,-0.29080589456444295,-0.12472569116127075
calia_by_carrie_underwood,49,4.596,865,17.653,28.959,65.0,12.97,0.001996007984031936,-0.22711728804137557,-0.2900088570677055,-0.011425105208233683,0.948209539675032
callaway,45,4.776,713,15.844,47.822,110.78,10.2,0.0018330685567640229,0.41914279931601733,-0.3053678513687138,0.5705693541651706,0.8460252319763364
calves_kelson,13,4.831,1682,129.385,9.248,12.79,0.0,0.0005295531386207178,0.6166111593418898,0.6586319119982172,-0.6195835523645276,0.02855077038677249
calvin_klein,20,4.6,1700,85.0,53.49,79.22,20.08,0.0008146971363395658,-0.21275595276676842,0.2817889257902287,0.7454484611857112,0.2073733088594896
camari_gear,3,4.567,848,282.667,9.517,15.68,0.0,0.00012220457045093486,-0.33123696878228875,1.9600456015765186,-0.6112838911456628,-0.22690999885996624
camden_gear,2,5.0,26,13.0,48.91,97.82,0.0,8.146971363395658e-05,1.2233775746941082,-0.32951432997129393,0.6041382441507647,-0.25245607578464013
camel_crown,49,4.747,768,15.673,56.179,113.65,21.38,0.001996007984031936,0.3150231185751042,-0.3068196966011474,0.8284142196151807,0.948209539675032
camellias_corsets,1,3.8,18,18.0,20.51,20.51,20.51,4.073485681697829e-05,-3.0850230076885183,-0.28706271498785485,-0.27210851650261375,-0.278002152709314
campri,1,4.8,18,18.0,15.65,15.65,15.65,4.073485681697829e-05,0.5053108109636699,-0.28706271498785485,-0.4220577861073821,-0.278002152709314
campteck,1,5.0,7,7.0,8.28,8.28,8.28,4.073485681697829e-05,1.2233775746941082,-0.38045626795142085,-0.6494499912487696,-0.278002152709314
camtoa,2,4.8,21,10.5,12.505,12.74,12.27,8.146971363395658e-05,0.5053108109636699,-0.35074013746301347,-0.5190928587219904,-0.25245607578464013
candish,5,4.5,186,37.2,20.746,22.24,19.09,0.00020367428408489145,-0.571789334631986,-0.1240485134514488,-0.264827029336621,-0.1758178450106185
candy_floss,4,4.2,3775,943.75,11.44,12.72,9.75,0.00016293942726791315,-1.648889480227642,7.572853799195889,-0.5519521122464921,-0.20136392193529237
canter,6,4.583,142,23.667,23.65,25.5,22.27,0.0002444091409018697,-0.2737916276838537,-0.238948054565625,-0.17522771268389523,-0.1502717680859446
canterbury,124,4.603,5698,45.952,45.328,155.25,0.0,0.005051122245305308,-0.20198495131081143,-0.049741206584437085,0.4936200787753986,2.864165309025572
capezio,2,4.7,20,10.0,41.485,48.13,34.84,8.146971363395658e-05,0.14627742909845234,-0.3549852989613574,0.375049082254591,-0.25245607578464013
